Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,employeeid
50,No,Travel_Rarely,1099,Research & Development,29,4,Life Sciences,1,2,Male,88,3,4,Manager,3,Single,17046,9314,0,Y,No,15,3,2,80,1,28,2,3,27,10,15,7,143
50,No,Travel_Rarely,989,Research & Development,7,2,Medical,1,2,Male,43,2,5,Research Director,3,Divorced,18740,16701,5,Y,Yes,12,3,4,80,1,29,2,2,27,3,13,8,144
50,Yes,Travel_Rarely,989,Research & Development,7,2,Medical,1,2,Female,43,2,5,Research Director,3,Divorced,18740,16701,5,Y,Yes,12,3,4,80,1,29,2,2,27,3,13,8,145
50,No,Travel_Rarely,1099,Research & Development,29,4,Life Sciences,1,2,Male,88,3,4,Manager,3,Married,17046,9314,0,Y,Yes,15,3,3,80,1,28,2,3,27,10,15,7,146
50,No,Travel_Rarely,989,Research & Development,7,2,Medical,1,2,Female,43,2,5,Research Director,3,Divorced,18740,16701,5,Y,Yes,12,3,4,80,1,29,2,2,27,3,13,8,147
46,No,Travel_Rarely,1402,Sales,2,3,Marketing,1,3,Male,69,3,4,Manager,1,Single,17048,24097,8,Y,No,23,4,1,80,0,28,2,3,26,15,15,9,148
46,Yes,Travel_Rarely,563,Sales,1,4,Life Sciences,1,4,Female,56,4,4,Manager,1,Single,17567,3156,1,Y,No,15,3,2,80,0,27,5,1,26,0,0,12,149
49,No,Travel_Rarely,527,Research & Development,8,2,Other,1,1,Female,51,3,3,Laboratory Technician,2,Single,7403,22477,4,Y,No,11,3,3,80,1,29,3,2,26,9,1,7,150
47,No,Travel_Rarely,202,Research & Development,2,2,Other,1,3,Male,33,3,4,Manager,4,Married,16752,12982,1,Y,Yes,11,3,4,80,1,26,3,2,26,14,3,0,151
46,Yes,Travel_Rarely,1402,Sales,2,3,Marketing,1,2,Female,69,3,4,Manager,1,Divorced,17048,24097,8,Y,No,23,4,1,80,0,28,2,3,26,15,15,9,152
49,No,Travel_Rarely,527,Research & Development,8,2,Other,1,1,Female,51,3,3,Laboratory Technician,2,Married,7403,22477,4,Y,Yes,11,3,3,80,1,29,3,2,26,9,1,7,153
46,No,Travel_Rarely,563,Sales,1,4,Life Sciences,1,4,Male,56,4,4,Manager,1,Single,17567,3156,1,Y,No,15,3,2,80,0,27,5,1,26,0,0,12,154
47,No,Travel_Rarely,202,Research & Development,2,2,Other,1,3,Male,33,3,4,Manager,4,Single,16752,12982,1,Y,Yes,11,3,3,80,1,26,3,2,26,14,3,0,155
46,Yes,Travel_Rarely,1402,Sales,2,3,Marketing,1,3,Female,69,3,4,Manager,1,Married,17048,24097,8,Y,No,23,4,2,80,0,28,2,3,26,15,15,9,156
47,No,Travel_Rarely,202,Research & Development,2,2,Other,1,3,Female,33,3,4,Manager,4,Single,16752,12982,1,Y,No,11,3,3,80,1,26,3,2,26,14,3,0,157
49,No,Travel_Rarely,527,Research & Development,8,2,Other,1,1,Male,51,3,3,Laboratory Technician,2,Married,7403,22477,4,Y,No,11,3,4,80,1,29,3,2,26,9,1,7,158
46,Yes,Travel_Rarely,563,Sales,1,4,Life Sciences,1,2,Male,56,4,4,Manager,1,Divorced,17567,3156,1,Y,No,15,3,2,80,0,27,5,1,26,0,0,12,159
49,No,Travel_Rarely,527,Research & Development,8,2,Other,1,1,Female,51,3,3,Laboratory Technician,2,Married,7403,22477,4,Y,Yes,11,3,3,80,1,29,3,2,26,9,1,7,160
47,No,Travel_Rarely,202,Research & Development,2,2,Other,1,3,Female,33,3,4,Manager,4,Married,16752,12982,1,Y,Yes,11,3,3,80,1,26,3,2,26,14,3,0,161
46,No,Travel_Rarely,1402,Sales,2,3,Marketing,1,3,Male,69,3,4,Manager,1,Single,17048,24097,8,Y,No,23,4,1,80,0,28,2,3,26,15,15,9,162
46,Yes,Travel_Rarely,563,Sales,1,4,Life Sciences,1,4,Female,56,4,4,Manager,1,Single,17567,3156,1,Y,No,15,3,2,80,0,27,5,1,26,0,0,12,163
49,No,Travel_Rarely,527,Research & Development,8,2,Other,1,1,Female,51,3,3,Laboratory Technician,2,Single,7403,22477,4,Y,No,11,3,3,80,1,29,3,2,26,9,1,7,164
47,No,Travel_Rarely,202,Research & Development,2,2,Other,1,3,Male,33,3,4,Manager,4,Married,16752,12982,1,Y,Yes,11,3,4,80,1,26,3,2,26,14,3,0,165
46,Yes,Travel_Rarely,1402,Sales,2,3,Marketing,1,2,Female,69,3,4,Manager,1,Divorced,17048,24097,8,Y,No,23,4,1,80,0,28,2,3,26,15,15,9,166
49,No,Travel_Rarely,527,Research & Development,8,2,Other,1,1,Female,51,3,3,Laboratory Technician,2,Married,7403,22477,4,Y,Yes,11,3,3,80,1,29,3,2,26,9,1,7,167
47,No,Travel_Rarely,202,Research & Development,2,2,Other,1,3,Female,33,3,4,Manager,4,Married,16752,12982,1,Y,Yes,11,3,3,80,1,26,3,2,26,14,3,0,168
46,No,Travel_Rarely,1402,Sales,2,3,Marketing,1,3,Male,69,3,4,Manager,1,Single,17048,24097,8,Y,No,23,4,1,80,0,28,2,3,26,15,15,9,169
46,Yes,Travel_Rarely,563,Sales,1,4,Life Sciences,1,4,Female,56,4,4,Manager,1,Single,17567,3156,1,Y,No,15,3,2,80,0,27,5,1,26,0,0,12,170
46,No,Travel_Rarely,563,Sales,1,4,Life Sciences,1,4,Male,56,3,4,Manager,1,Single,17567,3156,1,Y,No,15,3,2,80,0,27,5,1,26,0,0,12,171
47,No,Travel_Rarely,202,Research & Development,2,2,Other,1,3,Male,33,3,4,Manager,4,Married,16752,12982,1,Y,Yes,11,3,4,80,1,26,3,2,26,14,3,0,172
49,Yes,Travel_Rarely,527,Research & Development,8,2,Other,1,2,Female,51,3,3,Laboratory Technician,2,Divorced,7403,22477,4,Y,No,11,3,3,80,1,29,3,2,26,9,1,7,173
46,No,Travel_Rarely,1402,Sales,2,3,Marketing,1,3,Female,69,3,4,Manager,1,Married,17048,24097,8,Y,Yes,23,4,3,80,0,28,2,3,26,15,15,9,174
46,No,Travel_Rarely,563,Sales,1,4,Life Sciences,1,4,Male,56,4,4,Manager,1,Single,17567,3156,1,Y,No,15,3,2,80,0,27,5,1,26,0,0,12,175
44,No,Travel_Rarely,1199,Research & Development,4,2,Life Sciences,1,3,Male,92,4,5,Manager,1,Single,19190,17477,1,Y,No,14,3,4,80,2,26,4,2,25,9,14,13,176
43,Yes,Travel_Rarely,982,Research & Development,12,3,Life Sciences,1,1,Female,59,2,4,Research Director,2,Divorced,14336,4345,1,Y,No,11,3,2,80,1,25,3,3,25,10,3,9,177
44,No,Travel_Rarely,1199,Research & Development,4,2,Life Sciences,1,3,Male,92,3,5,Manager,1,Single,19190,17477,1,Y,No,14,3,4,80,2,26,4,2,25,9,14,13,178
43,No,Travel_Rarely,982,Research & Development,12,3,Life Sciences,1,1,Male,59,2,4,Research Director,2,Divorced,14336,4345,1,Y,No,11,3,4,80,1,25,3,3,25,10,3,9,179
43,Yes,Travel_Frequently,394,Sales,26,2,Life Sciences,1,2,Male,92,3,4,Manager,4,Divorced,16959,19494,1,Y,Yes,12,3,4,80,2,25,3,4,25,12,4,12,180
53,No,Travel_Rarely,1219,Sales,2,4,Life Sciences,1,1,Female,78,3,4,Manager,4,Married,15427,22021,2,Y,Yes,16,3,3,80,0,31,3,3,25,8,3,7,181
53,No,Travel_Rarely,1219,Sales,2,4,Life Sciences,1,1,Female,78,2,4,Manager,4,Married,15427,22021,2,Y,No,16,3,3,80,0,31,3,3,25,8,3,7,182
43,No,Travel_Frequently,394,Sales,26,2,Life Sciences,1,3,Male,92,3,4,Manager,4,Single,16959,19494,1,Y,Yes,12,3,4,80,2,25,3,4,25,12,4,12,183
44,Yes,Travel_Rarely,1199,Research & Development,4,2,Life Sciences,1,3,Female,92,4,5,Manager,1,Divorced,19190,17477,1,Y,No,14,3,2,80,2,26,4,2,25,9,14,13,184
43,No,Travel_Frequently,394,Sales,26,2,Life Sciences,1,3,Male,92,3,4,Manager,4,Single,16959,19494,1,Y,No,12,3,4,80,2,25,3,4,25,12,4,12,185
43,No,Travel_Frequently,394,Sales,26,2,Life Sciences,1,3,Male,92,3,4,Manager,4,Married,16959,19494,1,Y,Yes,12,3,4,80,2,25,3,4,25,12,4,12,186
53,Yes,Travel_Rarely,1219,Sales,2,4,Life Sciences,1,2,Female,78,2,4,Manager,4,Divorced,15427,22021,2,Y,No,16,3,3,80,0,31,3,3,25,8,3,7,187
53,No,Travel_Rarely,1219,Sales,2,4,Life Sciences,1,1,Female,78,3,4,Manager,4,Married,15427,22021,2,Y,Yes,16,3,3,80,0,31,3,3,25,8,3,7,188
43,No,Travel_Rarely,982,Research & Development,12,3,Life Sciences,1,1,Male,59,2,4,Research Director,2,Divorced,14336,4345,1,Y,No,11,3,3,80,1,25,3,3,25,10,3,9,189
44,No,Travel_Rarely,1199,Research & Development,4,2,Life Sciences,1,3,Male,92,4,5,Manager,1,Single,19190,17477,1,Y,No,14,3,4,80,2,26,4,2,25,9,14,13,190
43,Yes,Travel_Rarely,982,Research & Development,12,3,Life Sciences,1,1,Female,59,2,4,Research Director,2,Divorced,14336,4345,1,Y,No,11,3,2,80,1,25,3,3,25,10,3,9,191
44,No,Travel_Rarely,1199,Research & Development,4,2,Life Sciences,1,3,Male,92,3,5,Manager,1,Single,19190,17477,1,Y,No,14,3,4,80,2,26,4,2,25,9,14,13,192
43,No,Travel_Rarely,982,Research & Development,12,3,Life Sciences,1,1,Male,59,2,4,Research Director,2,Divorced,14336,4345,1,Y,No,11,3,4,80,1,25,3,3,25,10,3,9,193
43,Yes,Travel_Frequently,394,Sales,26,2,Life Sciences,1,2,Male,92,3,4,Manager,4,Divorced,16959,19494,1,Y,Yes,12,3,4,80,2,25,3,4,25,12,4,12,194
53,No,Travel_Rarely,1219,Sales,2,4,Life Sciences,1,1,Female,78,3,4,Manager,4,Married,15427,22021,2,Y,Yes,16,3,3,80,0,31,3,3,25,8,3,7,195
53,No,Travel_Rarely,1219,Sales,2,4,Life Sciences,1,1,Female,78,2,4,Manager,4,Married,15427,22021,2,Y,No,16,3,3,80,0,31,3,3,25,8,3,7,196
43,No,Travel_Frequently,394,Sales,26,2,Life Sciences,1,3,Male,92,3,4,Manager,4,Single,16959,19494,1,Y,Yes,12,3,4,80,2,25,3,4,25,12,4,12,197
43,Yes,Travel_Rarely,982,Research & Development,12,3,Life Sciences,1,1,Female,59,2,4,Research Director,2,Divorced,14336,4345,1,Y,No,11,3,2,80,1,25,3,3,25,10,3,9,198
44,No,Travel_Rarely,1199,Research & Development,4,2,Life Sciences,1,3,Male,92,3,5,Manager,1,Single,19190,17477,1,Y,No,14,3,4,80,2,26,4,2,25,9,14,13,199
44,No,Travel_Rarely,1199,Research & Development,4,2,Life Sciences,1,3,Male,92,4,5,Manager,1,Divorced,19190,17477,1,Y,No,14,3,4,80,2,26,4,2,25,9,14,13,200
53,Yes,Travel_Rarely,1219,Sales,2,4,Life Sciences,1,2,Female,78,2,4,Manager,4,Divorced,15427,22021,2,Y,No,16,3,3,80,0,31,3,3,25,8,3,7,201
43,No,Travel_Frequently,394,Sales,26,2,Life Sciences,1,3,Male,92,3,4,Manager,4,Married,16959,19494,1,Y,Yes,12,3,3,80,2,25,3,4,25,12,4,12,202
43,No,Travel_Rarely,982,Research & Development,12,3,Life Sciences,1,1,Male,59,2,4,Research Director,2,Divorced,14336,4345,1,Y,No,11,3,3,80,1,25,3,3,25,10,3,9,203
45,No,Travel_Frequently,1249,Research & Development,7,3,Life Sciences,1,1,Male,97,3,3,Laboratory Technician,1,Single,5210,20308,1,Y,No,18,3,1,80,1,24,2,3,24,9,9,11,204
55,Yes,Travel_Rarely,692,Research & Development,14,4,Medical,1,3,Female,61,4,5,Research Director,2,Single,18722,13339,8,Y,No,11,3,2,80,0,36,3,3,24,15,2,15,205
46,No,Travel_Rarely,526,Sales,1,2,Marketing,1,2,Female,92,3,3,Sales Executive,1,Single,10453,2137,1,Y,No,25,4,3,80,3,24,2,3,24,13,15,7,206
45,No,Travel_Rarely,252,Research & Development,1,3,Other,1,3,Male,70,4,5,Manager,4,Married,19202,15970,0,Y,No,11,3,4,80,1,25,2,3,24,0,1,7,207
45,Yes,Travel_Rarely,1449,Sales,2,3,Marketing,1,2,Female,94,1,5,Manager,2,Divorced,18824,2493,2,Y,Yes,16,3,1,80,0,26,2,3,24,10,1,11,208
42,No,Travel_Frequently,570,Research & Development,8,3,Life Sciences,1,2,Male,66,3,5,Manager,4,Divorced,18430,16225,1,Y,Yes,13,3,3,80,1,24,4,2,24,7,14,9,209
45,Yes,Travel_Rarely,1449,Sales,2,3,Marketing,1,1,Female,94,1,5,Manager,2,Single,18824,2493,2,Y,Yes,16,3,1,80,0,26,2,3,24,10,1,11,210
45,No,Travel_Rarely,252,Research & Development,1,3,Other,1,3,Male,70,4,5,Manager,4,Single,19202,15970,0,Y,No,11,3,3,80,1,25,2,3,24,0,1,7,211
45,Yes,Travel_Frequently,1249,Research & Development,7,3,Life Sciences,1,1,Female,97,3,3,Laboratory Technician,1,Divorced,5210,20308,1,Y,No,18,3,2,80,1,24,2,3,24,9,9,11,212
46,No,Travel_Rarely,526,Sales,1,2,Marketing,1,2,Female,92,3,3,Sales Executive,1,Single,10453,2137,1,Y,No,25,4,3,80,3,24,2,3,24,13,15,7,213
55,No,Travel_Rarely,692,Research & Development,14,4,Medical,1,3,Male,61,4,5,Research Director,2,Single,18722,13339,8,Y,No,11,3,4,80,0,36,3,3,24,15,2,15,214
55,Yes,Travel_Rarely,692,Research & Development,14,4,Medical,1,2,Male,61,4,5,Research Director,2,Divorced,18722,13339,8,Y,No,11,3,4,80,0,36,3,3,24,15,2,15,215
46,No,Travel_Rarely,526,Sales,1,2,Marketing,1,2,Female,92,3,3,Sales Executive,1,Divorced,10453,2137,1,Y,Yes,25,4,3,80,3,24,2,3,24,13,15,7,216
45,No,Travel_Rarely,252,Research & Development,1,3,Other,1,3,Male,70,4,5,Manager,4,Married,19202,15970,0,Y,No,11,3,3,80,1,25,2,3,24,0,1,7,217
45,No,Travel_Frequently,1249,Research & Development,7,3,Life Sciences,1,1,Male,97,3,3,Laboratory Technician,1,Single,5210,20308,1,Y,No,18,3,1,80,1,24,2,3,24,9,9,11,218
42,Yes,Travel_Frequently,570,Research & Development,8,3,Life Sciences,1,2,Female,66,3,5,Manager,4,Divorced,18430,16225,1,Y,No,13,3,2,80,1,24,4,2,24,7,14,9,219
45,Yes,Travel_Rarely,1449,Sales,2,3,Marketing,1,1,Female,94,3,5,Manager,2,Single,18824,2493,2,Y,No,16,3,1,80,0,26,2,3,24,10,1,11,220
42,No,Travel_Frequently,570,Research & Development,8,3,Life Sciences,1,2,Male,66,3,5,Manager,4,Divorced,18430,16225,1,Y,No,13,3,4,80,1,24,4,2,24,7,14,9,221
55,Yes,Travel_Rarely,692,Research & Development,14,4,Medical,1,2,Male,61,4,5,Research Director,2,Divorced,18722,13339,8,Y,No,11,3,4,80,0,36,3,3,24,15,2,15,222
46,No,Travel_Rarely,526,Sales,1,2,Marketing,1,2,Female,92,3,3,Sales Executive,1,Divorced,10453,2137,1,Y,Yes,25,4,3,80,3,24,2,3,24,13,15,7,223
45,No,Travel_Rarely,252,Research & Development,1,3,Other,1,3,Male,70,4,5,Manager,4,Married,19202,15970,0,Y,No,11,3,3,80,1,25,2,3,24,0,1,7,224
45,No,Travel_Frequently,1249,Research & Development,7,3,Life Sciences,1,1,Male,97,3,3,Laboratory Technician,1,Single,5210,20308,1,Y,No,18,3,1,80,1,24,2,3,24,9,9,11,225
42,Yes,Travel_Frequently,570,Research & Development,8,3,Life Sciences,1,2,Female,66,3,5,Manager,4,Divorced,18430,16225,1,Y,No,13,3,2,80,1,24,4,2,24,7,14,9,226
45,Yes,Travel_Rarely,1449,Sales,2,3,Marketing,1,1,Female,94,3,5,Manager,2,Single,18824,2493,2,Y,No,16,3,1,80,0,26,2,3,24,10,1,11,227
45,No,Travel_Frequently,1249,Research & Development,7,3,Life Sciences,1,1,Male,97,3,3,Laboratory Technician,1,Divorced,5210,20308,1,Y,No,18,3,4,80,1,24,2,3,24,9,9,11,228
45,Yes,Travel_Rarely,252,Research & Development,1,3,Other,1,2,Male,70,4,5,Manager,4,Divorced,19202,15970,0,Y,No,11,3,3,80,1,25,2,3,24,0,1,7,229
46,No,Travel_Rarely,526,Sales,1,2,Marketing,1,2,Female,92,3,3,Sales Executive,1,Divorced,10453,2137,1,Y,Yes,25,4,3,80,3,24,2,3,24,13,15,7,230
55,No,Travel_Rarely,692,Research & Development,14,4,Medical,1,3,Male,61,4,5,Research Director,2,Single,18722,13339,8,Y,No,11,3,4,80,0,36,3,3,24,15,2,15,231
45,No,Travel_Rarely,1449,Sales,2,3,Marketing,1,1,Male,94,1,5,Manager,2,Single,18824,2493,2,Y,Yes,16,3,1,80,0,26,2,3,24,10,1,11,232
42,Yes,Travel_Frequently,570,Research & Development,8,3,Life Sciences,1,2,Female,66,3,5,Manager,4,Divorced,18430,16225,1,Y,No,13,3,2,80,1,24,4,2,24,7,14,9,233
46,No,Travel_Rarely,526,Sales,1,2,Marketing,1,2,Female,92,3,3,Sales Executive,1,Single,10453,2137,1,Y,No,25,4,3,80,3,24,2,3,24,13,15,7,234
45,No,Travel_Rarely,252,Research & Development,1,3,Other,1,3,Male,70,4,5,Manager,4,Married,19202,15970,0,Y,No,11,3,4,80,1,25,2,3,24,0,1,7,235
55,Yes,Travel_Rarely,692,Research & Development,14,4,Medical,1,2,Male,61,4,5,Research Director,2,Divorced,18722,13339,8,Y,No,11,3,4,80,0,36,3,3,24,15,2,15,236
46,No,Travel_Rarely,526,Sales,1,2,Marketing,1,2,Female,92,3,3,Sales Executive,1,Divorced,10453,2137,1,Y,Yes,25,4,3,80,3,24,2,3,24,13,15,7,237
45,No,Travel_Rarely,252,Research & Development,1,3,Other,1,3,Male,70,4,5,Manager,4,Married,19202,15970,0,Y,No,11,3,3,80,1,25,2,3,24,0,1,7,238
55,No,Travel_Rarely,692,Research & Development,14,4,Medical,1,3,Male,61,4,5,Research Director,2,Single,18722,13339,8,Y,No,11,3,4,80,0,36,3,3,24,15,2,15,239
45,Yes,Travel_Frequently,1249,Research & Development,7,3,Life Sciences,1,1,Female,97,3,3,Laboratory Technician,1,Divorced,5210,20308,1,Y,No,18,3,2,80,1,24,2,3,24,9,9,11,240
45,No,Travel_Frequently,1249,Research & Development,7,3,Life Sciences,1,1,Male,97,3,3,Laboratory Technician,1,Single,5210,20308,1,Y,No,18,3,1,80,1,24,2,3,24,9,9,11,241
42,No,Travel_Frequently,570,Research & Development,8,3,Life Sciences,1,2,Male,66,3,5,Manager,4,Divorced,18430,16225,1,Y,No,13,3,4,80,1,24,4,2,24,7,14,9,242
45,Yes,Travel_Rarely,1449,Sales,2,3,Marketing,1,2,Female,94,1,5,Manager,2,Divorced,18824,2493,2,Y,Yes,16,3,1,80,0,26,2,3,24,10,1,11,243
42,No,Travel_Frequently,570,Research & Development,8,3,Life Sciences,1,2,Male,66,3,5,Manager,4,Divorced,18430,16225,1,Y,Yes,13,3,3,80,1,24,4,2,24,7,14,9,244
45,Yes,Travel_Rarely,1449,Sales,2,3,Marketing,1,1,Female,94,1,5,Manager,2,Single,18824,2493,2,Y,Yes,16,3,1,80,0,26,2,3,24,10,1,11,245
45,No,Non-Travel,1238,Research & Development,1,1,Life Sciences,1,3,Male,74,2,3,Healthcare Representative,3,Single,10748,3395,3,Y,No,23,4,4,80,1,25,3,2,23,15,14,4,246
47,Yes,Travel_Frequently,1093,Sales,9,3,Life Sciences,1,3,Female,82,1,4,Sales Executive,3,Married,12936,24164,7,Y,No,11,3,2,80,0,25,3,1,23,5,14,10,247
47,Yes,Travel_Frequently,1093,Sales,9,3,Life Sciences,1,3,Male,82,3,4,Sales Executive,3,Single,12936,24164,7,Y,No,11,3,3,80,0,25,3,1,23,5,14,10,248
45,No,Non-Travel,1238,Research & Development,1,1,Life Sciences,1,3,Male,74,2,3,Healthcare Representative,3,Married,10748,3395,3,Y,No,23,4,4,80,1,25,3,2,23,15,14,4,249
45,Yes,Non-Travel,1238,Research & Development,1,1,Life Sciences,1,2,Male,74,2,3,Healthcare Representative,3,Divorced,10748,3395,3,Y,No,23,4,4,80,1,25,3,2,23,15,14,4,250
47,Yes,Travel_Frequently,1093,Sales,9,3,Life Sciences,1,3,Male,82,3,4,Sales Executive,3,Married,12936,24164,7,Y,Yes,11,3,3,80,0,25,3,1,23,5,14,10,251
47,Yes,Travel_Frequently,1093,Sales,9,3,Life Sciences,1,3,Male,82,1,4,Sales Executive,3,Married,12936,24164,7,Y,No,11,3,3,80,0,25,3,1,23,5,14,10,252
45,No,Non-Travel,1238,Research & Development,1,1,Life Sciences,1,3,Male,74,2,3,Healthcare Representative,3,Single,10748,3395,3,Y,No,23,4,4,80,1,25,3,2,23,15,14,4,253
45,Yes,Non-Travel,1238,Research & Development,1,1,Life Sciences,1,3,Female,74,2,3,Healthcare Representative,3,Married,10748,3395,3,Y,No,23,4,2,80,1,25,3,2,23,15,14,4,254
47,Yes,Travel_Frequently,1093,Sales,9,3,Life Sciences,1,3,Male,82,3,4,Sales Executive,3,Single,12936,24164,7,Y,No,11,3,3,80,0,25,3,1,23,5,14,10,255
47,No,Travel_Frequently,1093,Sales,9,3,Life Sciences,1,3,Male,82,1,4,Sales Executive,3,Married,12936,24164,7,Y,No,11,3,4,80,0,25,3,1,23,5,14,10,256
45,Yes,Non-Travel,1238,Research & Development,1,1,Life Sciences,1,2,Male,74,2,3,Healthcare Representative,3,Divorced,10748,3395,3,Y,No,23,4,4,80,1,25,3,2,23,15,14,4,257
45,No,Non-Travel,1238,Research & Development,1,1,Life Sciences,1,3,Male,74,3,3,Healthcare Representative,3,Married,10748,3395,3,Y,Yes,23,4,3,80,1,25,3,2,23,15,14,4,258
47,Yes,Travel_Frequently,1093,Sales,9,3,Life Sciences,1,3,Male,82,1,4,Sales Executive,3,Married,12936,24164,7,Y,No,11,3,3,80,0,25,3,1,23,5,14,10,259
44,No,Travel_Rarely,1313,Research & Development,7,3,Medical,1,2,Male,31,3,5,Research Director,4,Single,19049,3549,0,Y,Yes,14,3,4,80,1,23,4,2,22,7,1,10,260
41,Yes,Travel_Rarely,796,Sales,4,1,Marketing,1,3,Female,81,3,3,Sales Executive,3,Divorced,10447,26458,0,Y,Yes,13,3,2,80,1,23,3,4,22,14,13,5,261
47,No,Travel_Rarely,1001,Research & Development,4,3,Life Sciences,1,3,Female,92,3,3,Manufacturing Director,2,Single,10333,19271,8,Y,No,12,3,3,80,1,28,4,3,22,11,14,10,262
48,No,Travel_Rarely,1224,Research & Development,10,3,Life Sciences,1,4,Male,91,2,5,Research Director,2,Married,19665,13583,4,Y,No,12,3,4,80,0,29,3,3,22,10,12,9,263
48,Yes,Travel_Frequently,117,Research & Development,22,3,Medical,1,2,Female,58,3,4,Manager,4,Divorced,17174,2437,3,Y,No,11,3,2,80,1,24,3,3,22,17,4,7,264
42,No,Travel_Rarely,300,Research & Development,2,3,Life Sciences,1,1,Male,56,3,5,Manager,3,Married,18880,17312,5,Y,Yes,11,3,3,80,0,24,2,2,22,6,4,14,265
42,No,Travel_Rarely,300,Research & Development,2,3,Life Sciences,1,1,Male,56,3,5,Manager,3,Married,18880,17312,5,Y,No,11,3,1,80,0,24,2,2,22,6,4,14,266
48,No,Travel_Frequently,117,Research & Development,22,3,Medical,1,4,Male,58,3,4,Manager,4,Single,17174,2437,3,Y,No,11,3,2,80,1,24,3,3,22,17,4,7,267
48,Yes,Travel_Rarely,1224,Research & Development,10,3,Life Sciences,1,4,Female,91,2,5,Research Director,2,Married,19665,13583,4,Y,No,12,3,2,80,0,29,3,3,22,10,12,9,268
47,No,Travel_Rarely,1001,Research & Development,4,3,Life Sciences,1,3,Female,92,3,3,Manufacturing Director,2,Single,10333,19271,8,Y,No,12,3,3,80,1,28,4,3,22,11,14,10,269
41,No,Travel_Rarely,796,Sales,4,1,Marketing,1,3,Male,81,3,3,Sales Executive,3,Divorced,10447,26458,0,Y,Yes,13,3,4,80,1,23,3,4,22,14,13,5,270
44,Yes,Travel_Rarely,1313,Research & Development,7,3,Medical,1,2,Female,31,3,5,Research Director,4,Divorced,19049,3549,0,Y,Yes,14,3,4,80,1,23,4,2,22,7,1,10,271
44,No,Travel_Rarely,1099,Sales,5,3,Marketing,1,2,Male,88,3,5,Manager,2,Married,18213,8751,7,Y,Yes,11,3,3,80,1,26,5,3,22,9,3,10,272
42,No,Travel_Rarely,469,Research & Development,2,2,Medical,1,4,Male,35,3,4,Manager,1,Married,17665,14399,0,Y,No,17,3,4,80,1,23,3,3,22,6,13,7,273
42,No,Travel_Rarely,469,Research & Development,2,2,Medical,1,4,Male,35,3,4,Manager,1,Single,17665,14399,0,Y,No,17,3,4,80,1,23,3,3,22,6,13,7,274
44,Yes,Travel_Rarely,1099,Sales,5,3,Marketing,1,2,Female,88,3,5,Manager,2,Married,18213,8751,7,Y,No,11,3,2,80,1,26,5,3,22,9,3,10,275
42,No,Travel_Rarely,532,Research & Development,4,2,Technical Degree,1,3,Male,58,3,5,Manager,4,Single,19232,4933,1,Y,No,11,3,4,80,0,22,3,3,22,17,11,15,276
40,No,Travel_Frequently,530,Research & Development,1,4,Life Sciences,1,3,Male,78,2,4,Healthcare Representative,2,Married,13503,14115,1,Y,No,22,4,4,80,1,22,3,2,22,3,11,11,277
44,Yes,Travel_Rarely,477,Research & Development,7,4,Medical,1,2,Female,42,2,3,Healthcare Representative,4,Divorced,10248,2094,3,Y,No,14,3,4,80,1,24,4,3,22,6,5,17,278
41,Yes,Travel_Rarely,1360,Research & Development,12,3,Technical Degree,1,2,Female,49,3,5,Research Director,3,Married,19545,16280,1,Y,Yes,12,3,3,80,0,23,0,3,22,15,15,8,279
41,No,Travel_Rarely,334,Sales,2,4,Life Sciences,1,4,Male,88,3,4,Manager,2,Single,16015,15896,1,Y,No,19,3,2,80,0,22,2,3,22,10,0,4,280
41,No,Travel_Rarely,314,Human Resources,1,3,Human Resources,1,4,Male,59,2,5,Manager,3,Single,19189,19562,1,Y,No,12,3,2,80,1,22,3,3,22,7,2,10,281
47,Yes,Travel_Frequently,217,Sales,3,3,Medical,1,4,Female,49,3,4,Sales Executive,3,Divorced,13770,10225,9,Y,Yes,12,3,2,80,2,28,2,2,22,2,11,13,282
41,No,Travel_Rarely,796,Sales,4,1,Marketing,1,3,Female,81,3,3,Sales Executive,3,Single,10447,26458,0,Y,No,13,3,4,80,1,23,3,4,22,14,13,5,283
47,No,Travel_Rarely,1001,Research & Development,4,3,Life Sciences,1,3,Male,92,2,3,Manufacturing Director,2,Divorced,10333,19271,8,Y,Yes,12,3,4,80,1,28,4,3,22,11,14,10,284
48,Yes,Travel_Rarely,1224,Research & Development,10,3,Life Sciences,1,2,Male,91,2,5,Research Director,2,Divorced,19665,13583,4,Y,No,12,3,4,80,0,29,3,3,22,10,12,9,285
44,No,Travel_Rarely,1313,Research & Development,7,3,Medical,1,2,Female,31,3,5,Research Director,4,Divorced,19049,3549,0,Y,Yes,14,3,3,80,1,23,4,2,22,7,1,10,286
